"ELEMENT_GLOBAL_ID","SUBNATION_ID","D_CURR_PRESENCE_ABSENCE_ID","D_DIST_CONFIDENCE_ID"
1232161,69,1,1
1232163,62,1,1
1232163,67,1,1
899427,25,1,1
899427,45,1,1
690049,57,1,1
899574,45,1,1
899574,47,1,1
899574,69,3,5
1146910,57,1,1
1146910,63,1,1
687038,42,1,1
689581,9,1,1
689581,24,1,1
689581,55,1,1
684806,28,1,1
1159125,4,1,1
1242957,4,1,1
1242961,19,1,1
1242961,57,1,1
1242963,30,1,1
1242967,30,1,1
1242977,19,1,1
1251777,37,1,1
1251777,47,1,1
1225596,33,1,1
899519,52,1,1
899501,7,1,1
899510,61,1,1
688390,33,1,1
900014,60,1,1
899791,56,1,1
683661,56,1,1
899946,6,1,1
899946,7,1,1
685711,44,1,1
899069,25,1,1
684427,37,1,1
1252492,34,1,1
1252839,32,1,1
969525,61,3,5
1252908,56,1,1
1252918,56,1,1
1252920,44,3,5
1252922,56,1,1
1252924,56,1,1
689432,51,1,1
899543,6,1,1
899543,43,1,1
899547,44,1,1
899547,60,3,5
899813,39,1,1
899813,40,1,1
899849,39,1,1
900023,379,1,1
1238807,52,1,1
685801,6,1,1
899292,80,3,5
688199,6,1,1
1270934,80,1,1
1270934,381,1,1
1270954,52,1,1
1270986,39,1,1
1270986,52,1,1
1270998,39,1,1
1271008,39,1,1
1271010,39,1,1
1271022,39,1,1
1271036,39,1,1
898962,7,1,1
907401,377,1,1
899937,377,1,1
874101,7,1,1
899903,7,3,5
899379,59,1,1
899381,6,1,1
1271335,7,1,1
1271345,7,1,1
1271339,40,1,1
1271528,61,3,5
899156,57,1,1
899308,33,1,1
1239383,7,1,1
1239387,40,1,1
1239393,377,3,5
1239407,40,1,1
1267581,82,1,1
1267571,61,1,1
685101,51,1,1
1344240,93,1,1
1344241,1,1,1
1344244,91,3,5
1344244,93,1,1
1344248,65,1,1
1344248,93,1,1
1344252,227,1,1
1150931,41,1,1
1150931,66,3,5
899191,4,3,5
899191,8,3,5
899191,43,1,1
1302491,22,1,1
860829,1,1,1
860829,61,1,1
860829,65,3,5
860808,70,1,1
1041825,1,1,1
1041825,61,1,1
837149,14,1,1
837149,23,1,1
1281864,2,1,1
1349437,36,1,1
1349437,70,1,1
1349444,14,1,1
1349447,58,1,1
1349449,22,1,1
1349452,22,1,1
1349454,58,1,1
1233782,14,1,1
1233782,30,1,1
833213,7,1,1
833213,44,1,1
683851,62,3,5
900080,70,1,1
900080,35,1,1
900082,70,3,5
1275198,62,1,1
1275204,60,1,1
1275204,33,1,1
934599,51,1,1
1352333,62,1,1
1352333,21,1,1
1352333,35,1,1
1352334,70,1,1
1352334,49,1,1
1352338,21,1,1
1352340,8,1,1
1352340,21,1,1
1352341,59,1,1
1352344,36,1,1
1352347,60,1,1
1352347,62,1,1
1352347,70,1,1
1268557,7,3,5
1268557,44,1,1
899113,6,1,1
899113,8,1,1
899113,40,1,1
1353055,36,1,1
683770,57,1,1
1362521,18,1,1
899593,25,3,5
1233818,23,1,1
1233818,43,1,1
898965,50,1,1
686580,4,1,1
1279634,50,1,1
899741,2,1,1
689954,51,1,1
899021,4,1,1
899021,30,1,1
899508,53,1,1
899121,32,1,1
899121,53,1,1
684249,23,1,1
1281874,23,1,1
1281876,12,1,1
1281880,2,1,1
1281882,23,1,1
1281882,53,1,1
1281884,51,1,1
1281914,23,1,1
1281922,51,1,1
899359,14,1,1
932050,2,1,1
933350,48,1,1
838405,14,1,1
838405,34,1,1
838405,48,1,1
899357,2,1,1
899357,12,1,1
899357,14,1,1
899259,379,1,1
899258,39,1,1
899258,381,1,1
899257,379,1,1
899257,381,1,1
838440,381,1,1
833203,377,1,1
931837,9,1,1
931837,32,1,1
931837,38,1,1
931837,53,1,1
877316,50,1,1
877316,55,1,1
1151265,24,1,1
1151265,25,1,1
931836,57,1,1
838459,19,1,1
838459,49,1,1
1285521,20,1,1
1285521,49,1,1
1207720,62,1,1
1207718,26,1,1
1207718,37,1,1
1207718,41,1,1
1285416,19,1,1
1285416,22,1,1
838498,62,3,5
838498,68,1,1
838498,9,1,1
838498,25,1,1
838498,28,1,1
838498,35,1,1
838498,36,1,1
838498,43,1,1
1284769,76,3,5
1284771,67,1,1
1132392,21,1,1
1132392,36,1,1
1132392,59,1,1
1132392,60,1,1
835948,61,1,1
877289,60,1,1
877291,60,1,1
836655,59,1,1
836647,56,1,1
932906,56,1,1
835947,7,1,1
835947,44,1,1
838600,6,1,1
838600,7,1,1
838600,40,1,1
838600,44,1,1
838600,49,1,1
838600,56,1,1
835750,39,1,1
1225592,7,1,1
872650,57,3,5
872650,66,1,1
860496,61,1,1
860664,65,1,1
835951,7,1,1
860411,7,1,1
877355,45,1,1
1285408,20,1,1
1285408,42,1,1
835984,21,1,1
1279614,58,1,1
1302634,9,1,1
1302634,32,1,1
1302634,50,1,1
877354,24,1,1
877354,37,1,1
877358,62,1,1
860489,18,3,5
860489,40,1,1
1285582,40,1,1
1285582,44,1,1
1285584,8,1,1
1285584,40,1,1
836955,8,1,1
900017,40,1,1
860595,1,1,1
860743,1,1,1
866455,7,1,1
866455,59,1,1
874156,44,1,1
874156,56,1,1
860688,42,1,1
860688,51,1,1
860688,67,1,1
838450,8,1,1
856954,39,1,1
860480,35,1,1
860480,49,1,1
860480,59,1,1
1127110,33,1,1
1127110,36,1,1
1127110,49,1,1
872643,70,1,1
881407,60,1,1
1270115,69,1,1
1256088,53,1,1
1256086,37,1,1
1256086,55,1,1
1256086,58,1,1
858134,25,1,1
858134,57,1,1
932947,49,1,1
932947,61,1,1
849149,44,1,1
837419,7,1,1
837419,18,1,1
895818,56,1,1
860590,6,1,1
837832,6,1,1
837832,40,1,1
837832,59,1,1
835909,33,1,1
835909,56,1,1
860463,44,1,1
860463,56,1,1
860463,59,1,1
860416,39,1,1
857406,7,1,1
857406,52,1,1
873846,33,1,1
873846,52,1,1
860755,6,1,1
860504,40,1,1
837711,381,1,1
837711,383,1,1
837711,39,1,1
837231,379,1,1
837231,381,1,1
837750,51,1,1
899367,39,1,1
899367,85,3,5
899367,391,1,1
837734,379,1,1
837734,381,1,1
833228,385,3,5
860641,6,1,1
860641,40,1,1
860641,381,1,1
879239,6,1,1
879239,51,1,1
879239,381,1,1
860456,80,1,1
879242,6,1,1
879242,39,1,1
881398,6,1,1
881398,7,1,1
860559,1,1,1
860559,62,1,1
860559,69,1,1
860559,93,1,1
860690,41,1,1
860690,55,1,1
860541,8,1,1
860541,33,1,1
860541,40,1,1
860541,56,1,1
860541,61,1,1
849164,8,1,1
849164,18,1,1
860870,16,1,1
838855,25,1,1
838855,32,1,1
838784,24,1,1
838784,32,1,1
838755,2,1,1
838755,4,1,1
838755,48,1,1
838850,21,1,1
838650,10,1,1
838650,29,1,1
838650,36,1,1
838650,48,1,1
838650,58,1,1
860591,72,1,1
860591,76,1,1
860591,82,1,1
902938,2,1,1
902938,14,1,1
902938,23,1,1
860693,2,1,1
860693,11,1,1
860693,66,3,5
860627,26,1,1
860627,37,1,1
860627,49,1,1
860627,57,1,1
894450,19,1,1
894450,49,1,1
860526,9,1,1
860526,17,1,1
860526,24,1,1
860526,41,1,1
938463,26,1,1
860542,49,1,1
860542,51,1,1
860542,70,1,1
860473,2,1,1
860473,17,1,1
860473,20,1,1
860473,25,1,1
860473,33,1,1
860473,38,1,1
860473,41,1,1
860473,43,1,1
860473,48,1,1
860473,57,1,1
860473,63,1,1
860430,7,1,1
860430,80,1,1
860430,381,1,1
932976,40,1,1
857252,7,1,1
860697,1,1,1
848805,56,1,1
848795,44,1,1
1041701,6,1,1
1041701,8,1,1
1041701,36,1,1
857235,6,1,1
857235,52,1,1
860623,6,1,1
860623,51,1,1
860623,59,1,1
860623,76,1,1
1041690,227,1,1
1041730,60,1,1
1041730,62,1,1
1344237,227,1,1
893248,65,1,1
893248,67,1,1
860569,49,1,1
900121,33,1,1
894453,41,1,1
1299043,18,1,1
1299043,61,1,1
907535,20,1,1
907535,29,1,1
907535,37,1,1
907535,40,1,1
907535,42,1,1
907535,44,1,1
907535,59,1,1
907535,67,1,1
907535,91,1,1
860841,61,1,1
860841,70,1,1
1176969,24,1,1
1176969,41,1,1
860683,32,1,1
860683,53,1,1
1361913,35,1,1
1361913,49,1,1
1361913,55,1,1
1361912,92,1,1
1361912,33,1,1
1361912,40,1,1
1361912,45,1,1
1361912,55,1,1
856702,61,3,5
856702,18,1,1
860604,2,1,1
860604,26,1,1
860604,35,1,1
860604,59,3,5
860604,63,1,1
1159179,26,1,1
860576,70,3,5
860576,49,1,1
894266,93,1,1
894266,227,1,1
860442,12,1,1
860442,23,1,1
860442,24,1,1
860442,30,1,1
860442,41,1,1
860442,58,1,1
859820,12,1,1
859820,14,1,1
859820,24,1,1
859820,36,1,1
859820,55,1,1
838396,378,1,1
860714,34,1,1
860578,67,1,1
860578,69,1,1
860656,1,1,1
683910,2,1,1
687074,14,1,1
685372,2,1,1
688136,2,1,1
688136,34,1,1
686694,12,1,1
899372,59,1,1
899655,8,1,1
685161,36,1,1
1225209,18,1,1
1225209,33,1,1
946354,43,1,1
899393,34,1,1
899393,50,1,1
1151269,45,1,1
1315494,44,1,1
1315495,8,1,1
1315497,62,1,1
1344264,62,3,5
1344272,93,1,1
1344273,8,1,1
1344546,65,1,1
1344546,91,1,1
798288,45,1,1
686123,62,1,1
686123,67,3,5
688461,37,1,1
689442,26,1,1
948485,62,1,1
948499,9,1,1
948499,42,1,1
948499,58,1,1
1361914,57,1,1
833287,47,1,1
877335,28,1,1
1132407,49,1,1
801747,51,1,1
1132405,21,1,1
1270978,8,1,1
1270984,52,1,1
1270982,52,1,1
1270974,39,1,1
1270968,39,1,1
1270972,40,1,1
1281890,51,1,1
1279648,32,1,1
1345194,14,1,1
1345194,48,1,1
1345194,58,1,1
1302654,25,1,1
1302654,29,1,1
931842,62,1,1
931842,67,1,1
931842,69,1,1
1284779,8,1,1
1127118,60,1,1
860626,33,1,1
860626,49,1,1
860626,60,1,1
959859,51,1,1
900003,51,1,1
1302640,21,1,1
1302640,59,1,1
1302652,35,1,1
1344239,93,1,1
878628,14,1,1
878628,58,1,1
684075,53,1,1
683486,14,1,1
683486,53,3,5
685347,14,1,1
685347,22,1,1
685347,48,1,1
685347,50,1,1
688984,25,1,1
900045,53,1,1
899966,12,1,1
899966,48,1,1
686453,48,1,1
796838,53,1,1
959812,38,1,1
684345,37,1,1
688837,42,1,1
959108,21,1,1
959108,49,1,1
685146,36,1,1
685146,19,1,1
685146,20,1,1
685146,42,1,1
684593,17,1,1
684593,29,1,1
684593,50,1,1
685775,21,1,1
685775,19,1,1
686634,42,1,1
686454,19,1,1
686454,30,1,1
686454,57,1,1
683901,4,1,1
686455,62,1,1
686455,49,1,1
959042,37,1,1
959042,55,1,1
686955,67,1,1
683257,28,1,1
683811,69,3,5
687150,67,1,1
687913,57,1,1
688771,28,1,1
688094,26,1,1
687154,67,1,1
685970,69,3,2
685970,28,1,1
685970,57,1,1
687412,26,1,1
860694,8,3,5
860694,51,1,1
860694,60,1,1
860694,70,1,1
857191,33,3,5
857191,36,1,1
689795,35,1,1
687950,49,1,1
689335,59,1,1
689120,21,1,1
687645,35,1,1
899835,7,1,1
899836,7,1,1
788799,7,1,1
685723,8,1,1
685163,8,1,1
857940,18,3,5
728737,33,1,1
728744,33,1,1
934867,44,1,1
1041991,69,1,1
900055,26,1,1
907563,1,1,1
877402,9,1,1
877402,66,1,1
860514,40,1,1
1281886,51,1,1
1093866,24,1,1
1093866,37,1,1
1093866,38,1,1
1093866,41,1,1
1093866,55,1,1
1093866,58,1,1
1093904,19,1,1
1093904,20,1,1
1093904,47,1,1
1093904,66,3,5
907585,22,1,1
907585,35,1,1
907585,37,1,1
907585,41,1,1
907585,43,1,1
687087,30,1,1
684274,20,1,1
684638,9,1,1
684638,69,3,2
688863,53,1,1
688863,45,1,1
688863,14,1,1
688863,34,1,1
685634,41,1,1
685634,42,1,1
684119,22,3,5
684119,50,3,5
907588,25,1,1
907588,58,1,1
860018,4,1,1
860018,43,1,1
802098,53,1,1
1292372,38,1,1
899898,33,1,1
899135,28,1,1
899135,30,1,1
860710,40,1,1
860710,44,1,1
860710,52,1,1
1315492,56,1,1
899559,8,1,1
1315493,60,1,1
1315493,61,3,5
1315493,56,1,1
1302630,26,1,1
858054,20,3,5
858054,41,1,1
1302628,41,1,1
1281870,47,1,1
1281870,63,1,1
1281870,68,1,1
686255,12,1,1
899735,32,1,1
894262,70,1,1
1322173,44,1,1
1322173,60,1,1
1167512,35,1,1
683972,21,3,5
688939,12,1,1
1302666,14,1,1
1302666,23,1,1
1302666,38,1,1
1302666,47,1,1
1302666,50,1,1
1302664,21,1,1
1302656,53,1,1
1349443,19,1,1
1349443,37,1,1
790680,39,1,1
687268,51,1,1
684859,25,1,1
684859,45,1,1
684964,22,1,1
686933,2,1,1
689315,4,1,1
689315,32,1,1
685580,33,1,1
899644,70,1,1
1302493,58,1,1
1302501,4,1,1
1302507,50,1,1
1302509,22,1,1
1302537,4,3,5
899356,10,3,5
833272,12,1,1
833272,32,1,1
833272,50,1,1
683306,12,3,5
1302632,25,1,1
1302632,26,1,1
1302632,38,1,1
1302632,47,1,1
1302632,66,3,5
1302632,68,3,5
1302632,82,1,1
1302636,9,1,1
1302636,32,1,1
1302636,37,1,1
1302636,82,1,1
1302642,9,1,1
1302646,20,1,1
1302648,17,1,1
1302648,43,3,5
1302660,9,1,1
1302660,22,1,1
1302660,41,1,1
1302660,47,1,1
1302662,8,1,1
1302662,35,1,1
1302662,36,1,1
1302662,43,1,1
1302670,20,1,1
685728,42,1,1
1309261,60,1,1
1352335,49,1,1
1309281,33,3,5
1309281,49,1,1
1309281,59,1,1
685270,59,1,1
687036,56,1,1
979445,61,1,1
1225598,61,3,5
899585,33,1,1
899585,59,1,1
902782,18,1,1
902782,33,1,1
899672,44,1,1
899672,56,1,1
902500,6,1,1
857460,8,1,1
857460,40,1,1
857460,44,1,1
685307,59,1,1
899332,7,1,1
899332,59,1,1
1278499,8,1,1
1278495,52,1,1
1278497,6,1,1
1278497,7,3,5
1278497,39,1,1
1278501,18,1,1
1278501,60,1,1
1278503,18,1,1
899809,44,1,1
899809,60,1,1
1225205,40,1,1
1225205,61,1,1
899825,33,1,1
899825,44,1,1
688946,33,1,1
684764,40,1,1
1283078,8,1,1
1283078,33,1,1
1283080,21,1,1
1283080,51,1,1
1283086,52,1,1
1283088,8,1,1
1283114,21,1,1
1283116,33,1,1
1171241,51,1,1
688553,43,1,1
899225,80,3,5
1284781,51,1,1
1284783,82,1,1
1284783,381,1,1
1284795,8,3,5
1284795,51,1,1
1284807,43,1,1
1284811,32,1,1
1284843,51,1,1
769162,8,1,1
683155,8,1,1
769165,39,3,5
785372,18,1,1
785372,52,1,1
899343,7,1,1
899347,52,1,1
899346,18,1,1
1042115,91,1,1
1042080,91,3,5
1042030,227,3,5
1042060,62,1,1
1042060,65,3,5
1042060,93,3,5
1042060,227,3,5
1042143,227,3,5
1042167,1,1,1
1041954,65,1,1
1041954,227,1,1
898979,18,1,1
898979,33,1,1
1176971,57,1,1
686405,6,1,1
866456,8,1,1
1279626,24,1,1
1279626,48,1,1
1279626,69,3,5
1279626,70,1,1
887296,12,3,5
887296,24,1,1
1279628,14,1,1
1279628,41,1,1
1279628,51,1,1
1279628,69,3,5
1284857,51,1,1
1284863,51,1,1
1284867,51,1,1
899965,22,1,1
899965,50,1,1
899965,53,1,1
899650,4,1,1
899650,19,1,1
899650,32,1,1
688446,4,1,1
1233788,30,1,1
899596,14,1,1
899596,19,1,1
899596,21,1,1
899596,34,1,1
899596,43,1,1
1285414,14,1,1
1285418,58,1,1
1285424,50,1,1
1285523,19,1,1
1225594,18,1,1
1285614,7,1,1
687428,16,1,1
838079,16,1,1
686537,16,1,1
1285876,16,1,1
1259888,37,1,1
866515,34,1,1
685604,50,1,1
685202,34,1,1
688424,34,1,1
689832,34,1,1
899182,50,1,1
688722,23,1,1
688722,45,1,1
684761,2,1,1
1287810,14,3,5
1287810,53,1,1
939245,32,1,1
980036,6,1,1
939243,58,1,1
980037,40,1,1
902982,61,1,1
884093,40,1,1
899705,25,1,1
899705,45,1,1
899705,50,1,1
899878,28,1,1
899879,37,1,1
899879,67,1,1
683265,48,1,1
689365,69,1,1
689365,53,1,1
689365,9,1,1
1176973,66,3,5
1176975,23,1,1
1176981,19,1,1
1176981,20,1,1
1176981,28,1,1
1176981,29,1,1
1176981,43,1,1
1176987,55,1,1
1176993,37,1,1
1176999,37,1,1
860510,23,1,1
860510,50,1,1
860510,51,1,1
877319,9,1,1
877319,14,1,1
877320,34,1,1
860485,60,1,1
860588,22,1,1
860588,32,1,1
860588,38,1,1
860466,56,1,1
848739,34,1,1
848739,38,3,5
848739,48,1,1
857627,17,1,1
857627,38,1,1
857627,50,1,1
857627,67,1,1
948696,67,1,1
948696,69,1,1
836963,12,1,1
836963,25,1,1
836963,48,1,1
836963,53,1,1
1090947,9,1,1
1090947,38,1,1
1090947,45,1,1
1090947,47,1,1
1159105,11,1,1
1159105,47,1,1
836789,62,1,1
836789,26,1,1
836789,37,1,1
836789,47,1,1
836789,57,1,1
849242,18,1,1
849242,56,1,1
860882,93,1,1
1279636,12,1,1
1279636,32,1,1
899464,12,1,1
899464,34,1,1
899693,53,1,1
898971,53,1,1
898988,12,1,1
899695,38,1,1
899683,2,1,1
899683,14,1,1
899653,11,1,1
899653,48,1,1
899009,14,3,5
899467,4,1,1
899467,14,1,1
899467,23,1,1
899467,25,1,1
899467,34,1,1
899467,53,1,1
899469,14,1,1
899469,23,1,1
1159173,24,1,1
1159173,25,1,1
899540,41,1,1
1159137,38,1,1
1159129,45,1,1
1159129,58,1,1
899932,28,1,1
1159161,9,1,1
1159161,69,3,5
899542,9,1,1
899542,26,1,1
899827,33,1,1
899828,33,1,1
899880,62,3,5
1041531,44,1,1
899818,56,1,1
685341,14,1,1
684834,12,1,1
683096,12,1,1
684401,12,1,1
688892,51,1,1
688884,14,1,1
687469,14,1,1
688674,9,1,1
685410,24,1,1
688211,24,1,1
687976,11,1,1
687976,53,1,1
687145,11,1,1
687145,41,1,1
685450,25,1,1
688234,14,1,1
688311,2,3,5
688121,2,1,1
686501,34,1,1
684147,48,1,1
689775,50,1,1
683869,50,1,1
684509,48,1,1
684509,12,1,1
684509,50,1,1
683253,14,1,1
683253,48,1,1
684595,34,1,1
688242,20,1,1
685115,4,3,5
688268,41,1,1
688403,9,1,1
688675,24,1,1
688675,47,1,1
685847,19,1,1
892939,57,1,1
689044,29,1,1
683127,28,1,1
683995,29,1,1
689355,55,1,1
684916,41,1,1
683857,68,3,5
686709,41,1,1
688456,55,1,1
683188,26,1,1
686037,28,1,1
689486,57,1,1
688437,69,3,5
688437,66,3,5
688437,41,1,1
688437,55,1,1
686961,44,1,1
685443,44,1,1
685443,18,3,5
684581,18,1,1
684581,44,1,1
684015,56,1,1
683818,18,3,5
731892,33,1,1
731892,44,1,1
731892,8,1,1
685058,33,1,1
685058,60,1,1
685678,44,1,1
685678,40,3,5
684759,33,1,1
690042,57,1,1
688874,61,3,5
688874,7,1,1
683705,44,1,1
683705,56,1,1
686922,56,1,1
787992,61,1,1
689055,44,1,1
684062,1,1,1
688345,61,3,5
685219,61,3,5
688775,1,1,1
687690,1,1,1
687102,14,1,1
838402,12,1,1
1345193,12,1,1
1345193,23,1,1
1345193,30,1,1
1345193,34,1,1
1345193,37,1,1
1345193,48,1,1
907532,21,1,1
838433,82,1,1
838433,381,1,1
860501,14,1,1
860501,20,1,1
860501,32,1,1
860501,48,1,1
857662,40,1,1
857662,80,1,1
857662,377,1,1
857662,381,1,1
1159157,57,1,1
683077,57,1,1
926768,67,1,1
1375132,67,1,1
1375142,68,1,1
1375142,29,1,1
1375143,47,1,1
1375152,11,1,1
1375152,38,1,1
1375152,41,1,1
939247,41,1,1
939247,67,1,1
902981,4,1,1
902981,10,3,5
902981,12,1,1
902981,14,1,1
902981,19,1,1
902981,22,1,1
902981,28,1,1
902981,69,1,1
884095,44,1,1
939240,16,1,1
942816,12,1,1
939242,9,1,1
939242,25,1,1
939242,55,1,1
684544,37,1,1
685488,69,3,2
1352331,60,1,1
687410,49,1,1
687410,59,3,5
860636,18,1,1
900103,40,1,1
687262,6,1,1
900104,18,1,1
900104,39,3,5
688952,52,1,1
684370,69,3,5
683877,65,1,1
902980,28,1,1
902980,32,1,1
902980,53,1,1
902980,55,1,1
902980,67,1,1
690014,37,1,1
688720,26,1,1
688720,41,1,1
1366368,40,3,5
1366368,52,3,5
685376,57,1,1
684601,45,1,1
685773,62,1,1
685773,67,1,1
689759,69,3,5
689759,62,1,1
688380,67,1,1
686802,67,1,1
688172,67,3,5
685750,67,1,1
685750,28,1,1
689551,62,1,1
689551,65,1,1
689551,227,1,1
685608,227,1,1
800094,11,1,1
800094,24,1,1
687617,67,1,1
688655,67,1,1
688655,93,1,1
684071,69,1,1
684253,34,1,1
686548,44,1,1
687581,44,1,1
686103,56,1,1
687552,18,1,1
688931,44,1,1
684271,18,1,1
683744,44,1,1
683320,56,1,1
686223,8,1,1
683312,8,1,1
683891,59,1,1
688378,61,3,5
690095,44,1,1
688352,7,1,1
687615,51,1,1
684578,44,1,1
685248,52,1,1
684711,6,1,1
688307,6,1,1
687958,16,1,1
685220,44,1,1
686398,7,1,1
683350,44,1,1
687675,44,1,1
686021,4,1,1
686021,53,1,1
686021,58,1,1
685903,66,3,5
688533,28,1,1
688533,57,1,1
933803,63,1,1
685320,25,1,1
689385,19,1,1
689385,20,3,5
684266,28,1,1
687966,42,3,5
685243,22,3,5
684447,7,1,1
689723,9,1,1
683098,44,1,1
686137,6,1,1
688394,52,1,1
684295,8,1,1
684671,36,1,1
683927,28,1,1
687838,67,1,1
687838,57,1,1
685010,39,1,1
688141,44,1,1
685957,40,1,1
684828,40,1,1
685305,49,1,1
685305,36,1,1
688060,8,1,1
689231,51,1,1
683556,6,1,1
1127136,36,1,1
687013,39,1,1
690008,39,1,1
683377,33,1,1
687292,40,1,1
686477,8,1,1
683729,7,3,5
683729,44,1,1
688888,40,1,1
683199,8,1,1
686665,52,3,5
684990,18,1,1
688330,44,1,1
689792,52,1,1
684652,18,1,1
683071,52,1,1
683379,59,1,1
688131,18,1,1
688131,59,1,1
684803,44,1,1
683756,18,1,1
688900,33,1,1
686628,33,1,1
687032,8,1,1
687033,52,3,5
684011,44,1,1
688556,33,1,1
688556,61,3,5
683771,8,1,1
684798,44,1,1
686527,63,3,5
686956,8,1,1
686956,52,1,1
684552,52,1,1
690032,6,1,1
685647,51,1,1
685647,52,1,1
689979,59,1,1
683136,7,1,1
683136,40,1,1
685646,8,1,1
689409,6,1,1
683608,40,1,1
684682,8,1,1
683700,18,1,1
685861,8,1,1
685576,59,1,1
686023,59,1,1
684999,59,3,5
684058,59,3,5
687371,18,1,1
687371,33,1,1
686200,23,1,1
687105,23,1,1
687105,32,1,1
689334,7,1,1
685747,53,1,1
689218,58,1,1
685291,62,1,1
686013,67,1,1
689778,35,1,1
687870,60,3,5
687870,70,1,1
686054,7,3,5
687795,7,1,1
684183,18,1,1
684183,56,1,1
688142,7,1,1
688142,40,1,1
684006,56,3,5
685408,51,1,1
688445,44,1,1
688798,6,1,1
688798,7,1,1
688868,7,1,1
685063,7,1,1
688001,7,1,1
688001,40,1,1
687332,52,1,1
687339,12,1,1
684115,19,1,1
688763,2,3,5
688763,32,1,1
686730,14,1,1
685886,51,1,1
684549,16,1,1
684125,26,1,1
684125,55,1,1
688960,40,1,1
686104,7,3,5
684775,6,1,1
687726,40,1,1
684830,7,1,1
689814,56,1,1
684412,2,1,1
684412,22,1,1
688077,53,1,1
683549,23,1,1
683549,32,3,5
688681,23,1,1
689277,41,1,1
685489,32,1,1
684687,39,1,1
684042,39,1,1
687214,51,1,1
687731,6,3,5
689502,53,1,1
688113,62,1,1
685304,7,3,5
685904,14,3,5
685904,34,1,1
687998,16,1,1
686778,40,1,1
689880,43,1,1
685264,4,1,1
683471,381,1,1
683471,39,1,1
684361,80,1,1
683548,67,1,1
688361,6,1,1
689752,67,1,1
687276,33,1,1
687276,35,1,1
687850,39,1,1
683968,39,1,1
689875,8,1,1
683248,18,1,1
683248,40,3,5
688904,8,1,1
686259,59,1,1
688820,8,1,1
689211,8,1,1
689211,40,1,1
685089,17,1,1
686269,48,1,1
686832,50,1,1
687051,381,1,1
687878,6,1,1
684282,7,1,1
683774,39,1,1
683311,6,1,1
690013,379,3,5
690013,51,1,1
684336,39,1,1
687754,8,1,1
687311,48,1,1
687311,50,1,1
684349,48,1,1
683191,50,1,1
690075,12,3,5
683531,16,1,1
683578,16,1,1
688302,16,1,1
685486,26,1,1
685486,37,1,1
689695,11,1,1
689691,23,1,1
684462,51,1,1
685267,59,3,5
685676,4,1,1
688015,8,1,1
758060,18,1,1
684569,8,3,5
731879,40,1,1
688427,59,3,5
688427,33,1,1
687572,33,1,1
687471,40,1,1
687471,52,1,1
687835,33,1,1
689835,28,1,1
687548,69,3,2
687548,26,1,1
689731,63,3,5
688759,67,1,1
684858,8,1,1
684903,8,1,1
685674,8,1,1
689577,55,1,1
687398,26,1,1
686595,63,1,1
686595,26,1,1
686595,41,1,1
686595,45,1,1
684849,1,1,1
687647,1,1,1
688238,56,1,1
687334,33,1,1
687334,59,1,1
687455,28,1,1
686707,67,1,1
684173,51,1,1
688440,381,3,5
689187,12,1,1
688836,12,1,1
686240,12,1,1
687489,33,1,1
688195,18,1,1
687466,18,1,1
689207,56,1,1
687132,60,1,1
688387,52,3,5
687713,56,1,1
688948,7,1,1
687486,7,1,1
687065,379,3,5
684134,14,1,1
686840,14,1,1
686840,22,1,1
687661,34,1,1
689963,4,1,1
690047,52,1,1
683801,39,1,1
689227,8,1,1
689227,39,1,1
684526,52,1,1
683509,6,1,1
684649,60,1,1
686574,33,1,1
684525,18,1,1
684525,33,1,1
687449,18,1,1
687449,60,1,1
685015,44,1,1
683404,52,1,1
685042,59,1,1
685619,7,3,5
684940,44,1,1
685396,44,1,1
683069,379,3,5
684442,40,1,1
688645,40,1,1
687771,52,1,1
683163,7,1,1
683163,52,3,5
688332,40,1,1
687844,40,1,1
685087,7,1,1
687302,48,1,1
688443,2,1,1
684626,51,1,1
689843,48,1,1
689074,48,1,1
689119,51,1,1
689648,48,1,1
684185,48,1,1
685300,34,1,1
685300,48,1,1
683890,48,1,1
686767,32,1,1
684289,23,1,1
684207,44,1,1
684505,18,1,1
683235,52,1,1
684242,56,1,1
688092,6,1,1
690033,49,1,1
683460,8,1,1
683460,39,1,1
686298,52,1,1
689172,8,1,1
689172,52,1,1
686202,33,1,1
686202,59,1,1
685332,59,1,1
685334,33,1,1
685034,52,1,1
687497,59,1,1
685651,44,1,1
686633,52,1,1
685909,33,3,5
684186,39,1,1
684187,6,1,1
684187,39,1,1
684187,51,1,1
687015,8,1,1
687274,6,1,1
687274,8,1,1
687274,39,1,1
687274,52,1,1
683477,52,1,1
685914,51,1,1
689354,26,1,1
689354,55,1,1
687760,11,1,1
683533,41,1,1
684099,24,1,1
688376,67,1,1
686787,57,1,1
688375,69,1,1
688827,9,1,1
688827,38,1,1
683898,29,1,1
689294,47,1,1
684257,14,1,1
684257,48,1,1
684257,50,1,1
688089,23,1,1
687796,14,1,1
688976,14,1,1
688976,34,1,1
684629,50,1,1
688834,39,1,1
689947,52,1,1
687758,52,1,1
686353,59,1,1
684703,52,1,1
690022,57,1,1
684604,8,1,1
684604,52,1,1
689609,59,1,1
683610,59,3,5
684974,70,1,1
685933,49,1,1
685181,59,1,1
687046,59,1,1
689066,18,1,1
684029,18,1,1
684029,33,1,1
686317,8,1,1
684087,52,1,1
686639,18,1,1
686639,52,1,1
688537,6,1,1
